19,tcp,ssh,SF,2606,3707,0,0,0,13,13,0,0,0,0,1,0,0,70,70,1,0,0,0,0,0,0,0,192.168.2.172,42960,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2590,3707,0,0,0,14,14,0,0,0,0,1,0,0,71,71,1,0,0,0,0,0,0,0,192.168.2.172,42978,192.168.2.113,22,2021-04-16T19:31:08
24,tcp,ssh,SF,2578,3641,0,0,0,15,15,0,0,0,0,1,0,0,72,72,1,0,0,0,0,0,0,0,192.168.2.172,42990,192.168.2.113,22,2021-04-16T19:31:15
21,tcp,ssh,SF,2722,3707,0,0,0,1,1,0,0,0,0,1,0,0,73,73,1,0,0,0,0,0,0,0,192.168.2.172,42992,192.168.2.113,22,2021-04-16T19:31:20
21,tcp,ssh,SF,2512,3641,0,0,0,1,1,0,0,0,0,1,0,0,74,74,1,0,0,0,0,0,0,0,192.168.2.172,42994,192.168.2.113,22,2021-04-16T19:31:20
21,tcp,ssh,SF,2644,3641,0,0,0,2,2,0,0,0,0,1,0,0,75,75,1,0,0,0,0,0,0,0,192.168.2.172,42996,192.168.2.113,22,2021-04-16T19:31:20
19,tcp,ssh,SF,2672,3707,0,0,0,3,3,0,0,0,0,1,0,0,76,76,1,0,0,0,0,0,0,0,192.168.2.172,43006,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2622,3707,0,0,0,1,1,0,0,0,0,1,0,0,77,77,1,0,0,0,0,0,0,0,192.168.2.172,43012,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2594,3707,0,0,0,2,2,0,0,0,0,1,0,0,78,78,1,0,0,0,0,0,0,0,192.168.2.172,43004,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2656,3707,0,0,0,3,3,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43022,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2512,3707,0,0,0,4,4,0,0,0,0,1,0,0,80,80,1,0,0,0,0,0,0,0,192.168.2.172,43024,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2594,3707,0,0,0,5,5,0,0,0,0,1,0,0,81,81,1,0,0,0,0,0,0,0,192.168.2.172,43026,192.168.2.113,22,2021-04-16T19:31:57
0,tcp,ssh,OTH,78,0,0,0,0,6,6,0,0,0,0,1,0,0,82,82,1,0,0.01,0,0,0,0,0,192.168.2.172,43004,192.168.2.113,22,2021-04-16T19:31:57
0,tcp,ssh,OTH,78,0,0,0,0,7,7,0,0,0,0,1,0,0,83,83,1,0,0.01,0,0,0,0,0,192.168.2.172,43026,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2606,3707,0,0,0,8,8,0,0,0,0,1,0,0,84,84,1,0,0,0,0,0,0,0,192.168.2.172,43010,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2606,3707,0,0,0,9,9,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43018,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2606,3707,0,0,0,10,10,0,0,0,0,1,0,0,86,86,1,0,0,0,0,0,0,0,192.168.2.172,43008,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2606,3707,0,0,0,11,11,0,0,0,0,1,0,0,87,87,1,0,0,0,0,0,0,0,192.168.2.172,43014,192.168.2.113,22,2021-04-16T19:31:57
0,tcp,ssh,OTH,78,0,0,0,0,12,12,0,0,0,0,1,0,0,88,88,1,0,0.01,0,0,0,0,0,192.168.2.172,43024,192.168.2.113,22,2021-04-16T19:31:57
