0,tcp,private,OTH,66,0,0,0,0,46,46,0.00,0.00,0.00,0.00,0.98,0.02,0.02,49,49,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,47,48,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,51,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,48,49,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,51,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,49,50,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,51,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,50,51,0.00,0.00,0.00,0.00,1.00,0.00,0.02,50,52,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,51,52,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,53,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,47,47,0.00,0.00,0.00,0.00,0.98,0.02,0.02,47,47,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,47,47,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,48,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,48,48,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,48,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,49,49,0.00,0.00,0.00,0.00,0.98,0.02,0.02,49,49,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,50,50,0.00,0.00,0.00,0.00,0.98,0.02,0.02,50,50,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,51,51,0.00,0.00,0.00,0.00,0.98,0.02,0.02,50,50,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,50,51,0.00,0.00,0.00,0.00,1.00,0.00,0.02,48,49,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,51,52,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,50,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,52,53,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,50,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,53,54,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,50,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,54,55,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,50,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,55,56,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,50,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,401,0,0,0,0,56,57,0.00,0.00,0.00,0.00,1.00,0.00,0.02,50,51,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,233,0,0,0,0,52,52,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,48,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,57,58,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,52,1.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,58,59,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,52,1.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,52,52,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,48,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,401,0,0,0,0,58,59,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,52,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,233,0,0,0,0,52,52,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,48,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,57,58,0.00,0.00,0.00,0.00,1.00,0.00,0.02,50,51,1.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,401,0,0,0,0,58,59,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,52,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,233,0,0,0,0,51,51,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,47,0.98,0.02,0.98,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,55,56,0.00,0.00,0.00,0.00,1.00,0.00,0.02,52,52,1.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,439,0,0,0,0,1,51,0.00,0.00,0.00,0.00,1.00,0.00,0.98,0,48,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,56,57,0.00,0.00,0.00,0.00,1.00,0.00,0.02,52,52,1.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,57,58,0.00,0.00,0.00,0.00,1.00,0.00,0.02,52,52,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,51,52,0.00,0.00,0.00,0.00,0.98,0.02,0.04,47,48,1.00,0.00,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,52,53,0.00,0.00,0.00,0.00,0.98,0.02,0.04,47,48,1.00,0.00,0.96,0.02,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,53,59,0.00,0.00,0.00,0.00,0.02,0.98,0.98,48,51,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,54,54,0.00,0.00,0.00,0.00,0.96,0.04,0.04,49,49,0.98,0.02,0.96,0.02,0.00,0.00,0.00,0.00
3,tcp,other,S1,1657,976,0,0,0,58,60,0.00,0.00,0.00,0.00,1.00,0.00,0.03,49,50,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
3,tcp,other,S1,2537,970,0,0,0,59,61,0.02,0.02,0.00,0.00,1.00,0.00,0.03,50,51,1.00,0.00,0.00,0.02,0.02,0.02,0.00,0.00
0,tcp,other,S1,1058,611,0,0,0,60,62,0.03,0.03,0.00,0.00,1.00,0.00,0.03,51,52,1.00,0.00,0.00,0.02,0.04,0.04,0.00,0.00
0,tcp,other,S1,1537,438,0,0,0,61,63,0.05,0.05,0.00,0.00,1.00,0.00,0.03,52,53,1.00,0.00,0.00,0.02,0.06,0.06,0.00,0.00
